Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    1588/1595        std::complex<double> std::operator/<double>(double const&, std::complex<double> const&) [203]
-----------------------------------------------
                0.00    0.00       1/4           wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
                0.00    0.00       1/4           wf::lastlegendrecomponentsignificance(int, double, std::complex<double>* restrict*) [56]
                0.00    0.00       2/4           wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
[54]     0.2    0.00    0.00       4         wf::triD_legendre_conversion(int, std::complex<double>* restrict*) [54]
                0.00    0.00  203840/5137530     std::operator-(std::complex<double> const&, std::complex<double> const&) [32]
                0.00    0.00  203840/15865421     std::operator*(std::complex<double> const&, std::complex<double> const&) [21]
                0.00    0.00  127400/31578345     std::complex<double>::operator=(double) [18]
                0.00    0.00      60/2186356     initializearray(int) [9]
                0.00    0.00   76440/78035       std::complex<double>& std::complex<double>::operator/=<double>(std::complex<double> const&) [166]
                0.00    0.00   50960/50972       std::operator/(std::complex<double> const&, std::complex<double> const&) [170]
                0.00    0.00      20/8036        arraycopy(std::complex<double>*, int) [188]
-----------------------------------------------
                0.00    0.00       3/4797        temporalbasis::temporalbasis(temporalbasis*, std::complex<double>*, pulse*, double, double) [68]
                0.00    0.00       6/4797        temporalbasis::temporalbasis(legendrebasis*, std::complex<double>*, double, double) [73]
                0.00    0.00      12/4797        derivedbasis::derivedbasis(laguerrebasis*, std::complex<double>*, int, double) [71]
                0.00    0.00      12/4797        temporalbasis::updateTmats(double, double, pulse*) [61]
                0.00    0.00    4764/4797        derivedbasis::derivedbasis(legendrebasis*, std::complex<double>*, int, double, double) [53]
[55]     0.2    0.00    0.00    4797         matrix_basischange(int, int, std::complex<double>*, std::complex<double>*) [55]
                0.00    0.00    9594/2186356     initializearray(int) [9]
-----------------------------------------------
                0.00    0.00       1/1           wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
[56]     0.1    0.00    0.00       1         wf::lastlegendrecomponentsignificance(int, double, std::complex<double>* restrict*) [56]
                0.00    0.00       1/4           wf::triD_legendre_conversion(int, std::complex<double>* restrict*) [54]
                0.00    0.00       1/63          globalbasis::norm(std::complex<double>*) [36]
                0.00    0.00       1/59141       std::abs(double) [168]
-----------------------------------------------
                0.00    0.00      10/579568      leftbordervec(int) [81]
                0.00    0.00      10/579568      rightbordervec(int) [83]
                0.00    0.00   11940/579568      globalbasis::boundstate(int, double&) [60]
                0.00    0.00   12000/579568      ecsX(double, double, double) [65]
                0.00    0.00   19900/579568      wf::dipole_gauge(std::complex<double>* restrict*, pulse*, temporalbasis*) [51]
                0.00    0.00   39800/579568      derivedbasis::hmatsetup() [58]
                0.00    0.00   95520/579568      wf::deltapsiresidual_Aterms(int, int, std::complex<double>*, std::complex<double>, std::complex<double>, std::complex<double>* restrict*, temporalbasis*) [41]
                0.00    0.00  127360/579568      wf::deltawf_eigenvector(std::complex<double>*, std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>) [27]
                0.00    0.00  273028/579568      wf::applydeltapsi(int, int, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [29]
[57]     0.1    0.00    0.00  579568         std::complex<double> std::operator*<double>(double const&, std::complex<double> const&) [57]
                0.00    0.00  579568/30363107     std::complex<double>::operator*=(double) [23]
-----------------------------------------------
                               39800             derivedbasis::hmatsetup() [58]
                0.00    0.00    1592/1592        derivedbasis::updateHmat(potential*) [6]
[58]     0.0    0.00    0.00    1592+39800   derivedbasis::hmatsetup() [58]
                0.00    0.00   39800/7316950     std::operator+(std::complex<double> const&, std::complex<double> const&) [20]
                0.00    0.00   39800/579568      std::complex<double> std::operator*<double>(double const&, std::complex<double> const&) [57]
                               39800             derivedbasis::hmatsetup() [58]
-----------------------------------------------
                                9555             wf::psif(std::complex<double>* restrict*, int) [59]
                0.00    0.00       1/3           wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
                0.00    0.00       2/3           wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
[59]     0.0    0.00    0.00       3+9555    wf::psif(std::complex<double>* restrict*, int) [59]
                0.00    0.00   38220/10106145     std::complex<double>& std::complex<double>::operator+=<double>(std::complex<double> const&) [19]
                                9555             wf::psif(std::complex<double>* restrict*, int) [59]
-----------------------------------------------
                                3185             globalbasis::boundstate(int, double&) [60]
                0.00    0.00       1/1           wf::boundstatesetup(int, double&) [52]
[60]     0.0    0.00    0.00       1+3185    globalbasis::boundstate(int, double&) [60]
                0.00    0.00   11940/7316950     std::operator+(std::complex<double> const&, std::complex<double> const&) [20]
                0.00    0.00   23880/16625107     arrayindx(int, int, int, int) [24]
                0.00    0.00   11940/579568      std::complex<double> std::operator*<double>(double const&, std::complex<double> const&) [57]
                0.00    0.00    6195/31578345     std::complex<double>::operator=(double) [18]
                                3185             globalbasis::boundstate(int, double&) [60]
-----------------------------------------------
                0.00    0.00       1/4           temporalbasis::temporalbasis(temporalbasis*, std::complex<double>*, pulse*, double, double) [68]
                0.00    0.00       3/4           wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
[61]     0.0    0.00    0.00       4         temporalbasis::updateTmats(double, double, pulse*) [61]
                0.00    0.00       4/4           temporalbasis::Amatsetup(pulse*) [62]
                0.00    0.00      12/4797        matrix_basischange(int, int, std::complex<double>*, std::complex<double>*) [55]
                0.00    0.00       8/4452        arrayscale(std::complex<double>*, int, std::complex<double>) [191]
                0.00    0.00       4/1595        std::complex<double> std::operator/<double>(double const&, std::complex<double> const&) [203]
-----------------------------------------------
                0.00    0.00       4/4           temporalbasis::updateTmats(double, double, pulse*) [61]
[62]     0.0    0.00    0.00       4         temporalbasis::Amatsetup(pulse*) [62]
                0.00    0.00     120/612490      derivedbasis::evalbasisfuncs(double) [10]
                0.00    0.00    6000/29660139     std::complex<double> std::operator*<double>(std::complex<double> const&, double const&) [13]
                0.00    0.00    3000/10106145     std::complex<double>& std::complex<double>::operator+=<double>(std::complex<double> const&) [19]
                0.00    0.00    3000/15865421     std::operator*(std::complex<double> const&, std::complex<double> const&) [21]
